date,청약,아파트,종합소득세,구독서비스,AI
2026-09-20 10:00:00,3,14,0,0,51
2026-09-20 11:00:00,3,14,0,0,43
2026-09-20 12:00:00,3,16,0,0,52
2026-09-20 13:00:00,0,11,0,0,54
2026-09-20 14:00:00,0,9,0,0,55
2026-09-20 15:00:00,0,9,0,0,51
2026-09-20 16:00:00,0,10,0,0,55
2026-09-20 17:00:00,0,9,0,0,47
2026-09-20 18:00:00,0,11,0,0,72
2026-09-20 19:00:00,0,10,0,0,59
2026-09-20 20:00:00,0,14,0,0,52
2026-09-20 21:00:00,0,17,0,0,54
2026-09-20 22:00:00,0,14,0,0,55
2026-09-20 23:00:00,5,16,0,0,67
2026-09-21 00:00:00,6,16,0,0,75
2026-09-21 01:00:00,7,17,0,0,79
2026-09-21 02:00:00,5,16,0,0,83
2026-09-21 03:00:00,5,17,0,0,67
2026-09-21 04:00:00,6,18,0,0,65
2026-09-21 05:00:00,6,18,0,0,72
2026-09-21 06:00:00,5,19,0,0,68
2026-09-21 07:00:00,6,20,0,0,70
2026-09-21 08:00:00,6,20,0,0,65
2026-09-21 09:00:00,4,14,0,0,59
2026-09-21 10:00:00,3,15,0,0,52
2026-09-21 11:00:00,5,15,0,0,55
2026-09-21 12:00:00,4,16,0,0,59
2026-09-21 13:00:00,2,12,0,0,65
2026-09-21 14:00:00,0,11,0,0,68
2026-09-21 15:00:00,0,8,0,0,100
2026-09-21 16:00:00,0,8,0,0,66
2026-09-21 17:00:00,0,7,0,0,63
2026-09-21 18:00:00,0,9,0,0,82
2026-09-21 19:00:00,0,0,0,0,65
2026-09-21 20:00:00,0,0,0,0,72
2026-09-21 21:00:00,0,18,0,0,54
2026-09-21 22:00:00,6,16,0,0,48
2026-09-21 23:00:00,8,16,0,0,85
2026-09-22 00:00:00,15,14,0,0,78
2026-09-22 01:00:00,11,18,0,0,75
2026-09-22 02:00:00,9,17,1,0,72
2026-09-22 03:00:00,10,17,0,0,64
2026-09-22 04:00:00,10,17,0,0,67
2026-09-22 05:00:00,9,17,0,0,71
2026-09-22 06:00:00,9,18,2,0,73
2026-09-22 07:00:00,9,21,0,0,73
2026-09-22 08:00:00,6,30,1,0,70
2026-09-22 09:00:00,4,25,0,0,60
2026-09-22 10:00:00,3,25,0,0,58
2026-09-22 11:00:00,4,23,0,0,57
2026-09-22 12:00:00,2,20,0,0,60
2026-09-22 13:00:00,3,18,0,0,56
2026-09-22 14:00:00,3,15,0,0,60
2026-09-22 15:00:00,2,13,0,0,66
2026-09-22 16:00:00,2,13,0,0,65
2026-09-22 17:00:00,2,13,0,0,60
2026-09-22 18:00:00,2,11,0,0,62
2026-09-22 19:00:00,2,18,0,0,58
2026-09-22 20:00:00,0,23,0,0,47
2026-09-22 21:00:00,2,25,0,0,43
2026-09-22 22:00:00,3,25,0,1,47
2026-09-22 23:00:00,4,20,0,0,58
2026-09-23 00:00:00,5,18,0,0,69
2026-09-23 01:00:00,6,18,0,0,69
2026-09-23 02:00:00,5,17,1,0,69
2026-09-23 03:00:00,5,18,0,0,59
2026-09-23 04:00:00,5,19,1,0,65
2026-09-23 05:00:00,4,21,0,0,67
2026-09-23 06:00:00,5,20,0,0,65
2026-09-23 07:00:00,4,21,0,0,66
2026-09-23 08:00:00,4,21,0,0,55
2026-09-23 09:00:00,3,18,0,0,50
2026-09-23 10:00:00,2,18,0,0,44
2026-09-23 11:00:00,2,16,0,0,45
2026-09-23 12:00:00,2,16,0,0,46
2026-09-23 13:00:00,2,15,0,0,49
2026-09-23 14:00:00,2,14,0,0,50
2026-09-23 15:00:00,2,11,0,0,51
2026-09-23 16:00:00,2,11,0,0,56
2026-09-23 17:00:00,1,10,0,0,56
2026-09-23 18:00:00,2,10,0,0,48
2026-09-23 19:00:00,0,13,0,0,48
2026-09-23 20:00:00,2,14,0,0,44
2026-09-23 21:00:00,0,19,0,0,36
2026-09-23 22:00:00,2,18,0,0,35
2026-09-23 23:00:00,1,18,0,0,39
2026-09-24 00:00:00,2,19,0,0,42
2026-09-24 01:00:00,3,18,0,0,44
2026-09-24 02:00:00,2,16,0,0,43
2026-09-24 03:00:00,2,18,0,0,43
2026-09-24 04:00:00,2,24,0,0,43
2026-09-24 05:00:00,3,25,0,0,43
2026-09-24 06:00:00,2,25,0,0,46
2026-09-24 07:00:00,2,24,0,0,44
2026-09-24 08:00:00,3,24,0,0,43
2026-09-24 09:00:00,3,23,0,0,41
2026-09-24 10:00:00,3,20,0,0,36
2026-09-24 11:00:00,3,18,0,0,34
2026-09-24 12:00:00,3,16,0,0,41
2026-09-24 13:00:00,3,16,0,0,45
2026-09-24 14:00:00,2,15,0,0,47
2026-09-24 15:00:00,2,12,0,0,49
2026-09-24 16:00:00,1,10,0,0,50
2026-09-24 17:00:00,2,9,0,0,52
2026-09-24 18:00:00,1,11,0,0,49
2026-09-24 19:00:00,0,12,0,0,44
2026-09-24 20:00:00,2,15,0,0,37
2026-09-24 21:00:00,2,15,0,0,33
2026-09-24 22:00:00,2,14,0,0,34
2026-09-24 23:00:00,2,13,0,0,37
2026-09-25 00:00:00,2,14,0,0,40
